secID,ticker,exchangeCD,secShortName,secShortNameEN,tradeDate,contractObject,contractMark,preSettlePrice,preClosePrice,openPrice,highestPrice,lowestPrice,settlePrice,closePrice,turnoverVol,turnoverValue,openInt,chg,chg1,chgPct,mainCon,smainCon,hh,lc,hc,ll,accstd,upbound,lowbound,signal,mkt_val1,mkt_val2,max_drawdown,pos,trans,risk_ratio
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-05-18,RB,L4,5620,5596,5599,5680,5575,5621,5610,1901897,106907744820,1174025,-10,1,-0.00177936,1,0,6208.0,5358.0,6171.0,5308.0,264.21460228497216,5768.6,5423.4,-1,100000.0,100000.0,0.0,0,0,0.0
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-05-19,RB,L4,5621,5610,5599,5600,5287,5444,5309,3005705,163645918220,1209679,-312,-177,-0.05550614,1,0,6208.0,5358.0,6171.0,5308.0,249.58086076581674,5782.6,5437.4,-1,100000.0,100000.0,0.0,0,0,0.0
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-05-20,RB,L4,5444,5309,5200,5274,5010,5150,5186,3714645,191311920590,1162027,-258,-294,-0.04739162,1,0,6208.0,5309.0,6171.0,5287.0,238.5068450831445,5488.8,5129.2,-1,100000.0,100000.0,0.0,0,0,0.0
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-05-21,RB,L4,5150,5186,5187,5238,5101,5158,5112,2283610,117801756730,1133681,-38,8,-0.00737864,1,0,6208.0,5186.0,6171.0,5010.0,277.1924585751009,5418.2,4953.8,-1,100000.0,100000.0,0.0,0,0,0.0
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-05-24,RB,L4,5158,5112,5100,5125,4807,4953,4974,4036879,199980007020,1172165,-184,-205,-0.03567274,1,0,6208.0,5112.0,6171.0,5010.0,308.57869434888164,5344.2,4879.8,-1,100000.0,100000.0,0.0,0,0,0.0
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-05-25,RB,L4,4953,4974,4976,5025,4901,4966,4919,2456109,121990066420,1169779,-34,13,-0.00686453,1,0,6208.0,4974.0,6171.0,4807.0,371.3359175145375,5246.8,4701.2,-1,100000.0,100000.0,0.0,0,0,0.0
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-05-26,RB,L4,4966,4919,4888,4903,4661,4806,4667,3630128,174496227880,1292360,-299,-160,-0.06020942,1,0,6208.0,4919.0,6171.0,4807.0,414.242097271046,5191.8,4646.2,-1,100000.0,100000.0,0.0,0,0,0.0
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-05-27,RB,L4,4806,4667,4647,4848,4626,4740,4817,3189226,151184746810,1177353,11,-66,0.00228881,1,0,6208.0,4667.0,6171.0,4661.0,456.0315230332211,4975.2,4358.8,-1,100000.0,100000.0,0.0,0,0,0.0
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-05-28,RB,L4,4740,4817,4845,5004,4821,4907,4933,3430514,168353141050,1149584,193,167,0.0407173,1,0,6200.0,4667.0,6171.0,4626.0,461.96877764103317,5126.0,4508.0,-1,100000.0,100000.0,0.0,0,0,0.0
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-05-31,RB,L4,4907,4933,4910,5149,4887,5030,5027,3595560,180885383370,1096371,120,123,0.02445486,1,0,6166.0,4667.0,5915.0,4626.0,415.242426453838,5232.8,4633.2,-1,100000.0,100000.0,0.0,0,0,0.0
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-06-01,RB,L4,5030,5027,4972,5133,4850,4977,5128,3394168,168934193080,1076347,98,-53,0.0194831,1,0,5900.0,4667.0,5641.0,4626.0,347.0067679018595,5273.6,4780.4,-1,100000.0,100000.0,0.0,0,0,0.0
RB2110.XSGE,rb2110,XSGE,沪螺钢2110,Steel Rebar 2110,2021-06-02,RB,L4,4977,5128,5115,5147,4976,5061,5002,2536533,128389482330,1065129,25,84,0.00502311,1,0,5711.0,4667.0,5610.0,4626.0,297.9406082772267,5336.8,4919.2,-1,100000.0,100000.0,0.0,0,0,0.0
