secID,ticker,exchangeCD,secShortName,secShortNameEN,tradeDate,contractObject,contractMark,preSettlePrice,preClosePrice,openPrice,highestPrice,lowestPrice,settlePrice,closePrice,turnoverVol,turnoverValue,openInt,chg,chg1,chgPct,mainCon,smainCon,hh,lc,hc,ll,accstd,upbound,lowbound,signal,mkt_val1,mkt_val2,max_drawdown,pos,trans,risk_ratio
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-05-13,P,L4,8172,8338,8280,8428,8182,8284,8376,886987,73484193560,416734,204,112,0.02496329,1,0,8344.0,7374.0,8338.0,7260.0,268.9144845485236,8553.6,8122.4,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-05-14,P,L4,8284,8376,8284,8330,8010,8170,8158,1031361,84263159660,386122,-126,-114,-0.01521004,1,0,8428.0,7374.0,8376.0,7260.0,307.3670690746052,8599.2,8152.8,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-05-17,P,L4,8170,8158,8190,8428,8026,8220,8086,1069353,87910487380,379291,-84,50,-0.01028152,1,0,8428.0,7374.0,8376.0,7260.0,322.799262137263,8381.2,7934.8,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-05-18,P,L4,8220,8086,8100,8324,8050,8188,8268,772535,63270021620,382806,48,-32,0.00583942,1,0,8428.0,7406.0,8376.0,7260.0,328.3383325261584,8309.2,7862.8,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-05-19,P,L4,8188,8268,8368,8372,8076,8202,8142,903637,74129824460,383130,-46,14,-0.00561798,1,0,8428.0,7406.0,8376.0,7320.0,303.8422138365376,8479.2,8056.8,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-05-20,P,L3,8202,8142,8000,8116,7822,7950,8102,900681,71605185700,378737,-100,-252,-0.01219215,1,0,8428.0,7410.0,8376.0,7344.0,270.2839696364201,8348.4,7935.6,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-05-21,P,L3,7950,8102,7902,7934,7640,7804,7650,1155448,90176523000,346833,-300,-146,-0.03773585,1,0,8428.0,7410.0,8376.0,7344.0,227.18834797265086,8308.4,7895.6,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-05-24,P,L3,7804,7650,7620,7694,7424,7590,7568,939970,71350972060,343496,-236,-214,-0.0302409,1,0,8428.0,7650.0,8376.0,7620.0,162.24336378079002,7805.6,7494.4,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-05-25,P,L3,7590,7568,7560,7696,7556,7622,7626,745130,56800059840,345759,36,32,0.00474308,1,0,8428.0,7568.0,8376.0,7424.0,202.3236980382564,7758.4,7377.6,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-05-26,P,L3,7622,7626,7626,7756,7484,7648,7710,867575,66361642840,345612,88,26,0.01154553,1,0,8428.0,7568.0,8376.0,7424.0,236.29488510602528,7816.4,7435.6,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-05-27,P,L3,7648,7710,7660,7696,7450,7572,7464,916858,69434246620,346223,-184,-76,-0.02405858,1,0,8428.0,7568.0,8376.0,7424.0,258.98870924260126,7900.4,7519.6,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-05-28,P,L3,7572,7464,7500,7748,7490,7638,7634,836979,63935149660,353271,62,66,0.00818806,1,0,8428.0,7464.0,8376.0,7424.0,285.216929668795,7656.8,7271.2,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-05-31,P,L3,7638,7634,7590,7754,7478,7586,7546,1007232,76408850660,364103,-92,-52,-0.01204504,1,0,8428.0,7464.0,8376.0,7424.0,289.370895481064,7826.8,7441.2,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-01,P,L3,7586,7546,7546,7632,7492,7566,7590,697525,52779449840,361674,4,-20,0.00052729,1,0,8428.0,7464.0,8268.0,7424.0,276.6467499220303,7738.8,7353.2,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-02,P,L3,7566,7590,7604,7814,7574,7680,7808,905813,69569581580,380633,242,114,0.0319852,1,0,8428.0,7464.0,8268.0,7424.0,267.77121623210877,7782.8,7397.2,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-03,P,L3,7680,7808,7860,8176,7860,8028,8134,924391,74219350680,402721,454,348,0.05911458,1,0,8372.0,7464.0,8268.0,7424.0,233.77449636672085,7989.6,7626.4,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-04,P,L3,8028,8134,8100,8128,7920,8006,7942,824400,66002855940,392987,-86,-22,-0.01071251,1,0,8372.0,7464.0,8142.0,7424.0,210.12745050217592,8315.6,7952.4,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-07,P,L3,8006,7942,8026,8180,7910,8020,7964,819156,65711072740,386765,-42,14,-0.00524607,1,0,8176.0,7464.0,8134.0,7424.0,175.80869423807232,8084.4,7799.6,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-08,P,L3,8020,7964,7964,8006,7642,7822,7656,924718,72333212800,387904,-364,-198,-0.04538653,1,0,8180.0,7464.0,8134.0,7424.0,184.908822740484,8107.2,7820.8,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-09,P,L3,7822,7656,7692,7842,7642,7754,7664,821400,63698019100,376234,-158,-68,-0.02019944,1,0,8180.0,7464.0,8134.0,7424.0,185.63527290214415,7799.2,7512.8,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-10,P,L3,7754,7664,7580,7746,7540,7620,7690,882205,67226085420,368241,-64,-134,-0.0082538,1,0,8180.0,7464.0,8134.0,7450.0,180.2290630045944,7807.2,7520.8,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-11,P,L3,7620,7690,7608,7672,7410,7530,7432,972714,73246098300,394309,-188,-90,-0.02467192,1,0,8180.0,7464.0,8134.0,7450.0,180.3541969670661,7833.2,7546.8,-1,107965.0,107965.0,0.0006248119778770278,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-15,P,L3,7530,7432,6958,7100,6928,6990,7052,797295,55746714640,409158,-478,-540,-0.06347942,1,0,8180.0,7432.0,8134.0,7410.0,189.1271017227821,7581.6,7282.4,5,104115.0,106595.0,0.036262235901233425,-4,4,0.2954041204437401
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-16,P,L2,6990,7052,7100,7160,6858,7014,6882,921041,64607361600,422461,-108,24,-0.01545064,1,0,8180.0,7052.0,8134.0,6928.0,285.0650111922891,7293.2,6810.8,-1,103145.0,106585.6180256,0.04524101543516997,-4,0,0.2992059721750933
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-17,P,L2,7014,6882,6886,6984,6728,6890,6918,996902,68693065360,415070,-96,-124,-0.01368691,1,0,8180.0,6882.0,8134.0,6858.0,345.2991676090674,7141.6,6622.4,-1,108095.0,106576.16550199999,0.0,-4,0,0.2804570054119062
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-18,P,L2,6890,6918,6740,6888,6606,6742,6694,1193964,80500657680,417284,-196,-148,-0.02844702,1,0,8180.0,6882.0,8134.0,6728.0,407.1339590430411,7199.2,6636.8,-1,114005.0,106567.30338279999,0.0,-4,0,0.26020613131003023
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-21,P,L2,6742,6694,6816,6942,6734,6804,6816,1167513,79458935020,411464,74,62,0.01097597,1,0,8180.0,6694.0,8134.0,6606.0,473.2203023386201,6999.6,6388.4,-1,109035.0,103517.30338279999,0.04359457918512346,0,-4,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-22,P,L2,6804,6816,6802,7036,6784,6884,6922,959498,66063899580,408779,118,80,0.01734274,1,0,8180.0,6694.0,8134.0,6606.0,510.3827440799173,7121.6,6510.4,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-23,P,L2,6884,6922,6902,7116,6872,6978,6984,928508,64804901340,402286,100,94,0.01452644,1,0,8180.0,6694.0,7964.0,6606.0,496.19338849674347,7219.2,6624.8,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-24,P,L2,6978,6984,6968,7038,6842,6936,6860,985548,68369791040,409145,-118,-42,-0.01691029,1,0,8180.0,6694.0,7964.0,6606.0,457.96228506882136,7281.2,6686.8,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-25,P,L2,6936,6860,6840,7056,6810,6934,7018,970885,67322090140,390904,82,-2,0.01182238,1,0,8006.0,6694.0,7690.0,6606.0,395.8271737957792,7122.4,6597.6,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-28,P,L2,6934,7018,7040,7080,6782,6932,7068,1137642,78875816820,395741,134,-2,0.01932506,1,0,7842.0,6694.0,7690.0,6606.0,340.7348564855749,7247.6,6788.4,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-29,P,L2,6932,7068,7068,7124,6932,7042,7034,940251,66220244460,378310,102,110,0.01471437,1,0,7746.0,6694.0,7690.0,6606.0,270.40637207841354,7284.8,6851.2,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-06-30,P,L2,7042,7034,7144,7232,7108,7176,7230,880665,63207217560,383139,188,134,0.02669696,1,0,7672.0,6694.0,7432.0,6606.0,195.00769215598564,7229.6,6838.4,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-01,P,L2,7176,7230,7190,7492,7176,7344,7480,1016385,74660462340,406977,304,168,0.04236343,1,0,7232.0,6694.0,7230.0,6606.0,112.34079644304823,7354.8,7105.2,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-02,P,L2,7344,7480,7568,7608,7444,7526,7608,922988,69479165880,415784,264,182,0.03594771,1,0,7492.0,6694.0,7480.0,6606.0,161.41983656405833,7654.8,7305.2,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-05,P,L2,7526,7608,7636,7700,7526,7606,7612,908934,69140122480,412021,86,80,0.01142705,1,0,7608.0,6694.0,7608.0,6606.0,227.41685127190468,7808.4,7407.6,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-06,P,L2,7606,7612,7612,7782,7610,7710,7746,828171,63856161620,421973,140,104,0.01840652,1,0,7700.0,6694.0,7612.0,6606.0,279.42842093145316,7813.2,7410.8,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-07,P,L2,7710,7746,7700,7704,7490,7596,7598,1164231,88450727440,407022,-112,-114,-0.01452659,1,0,7782.0,6816.0,7746.0,6734.0,312.24815306245034,7948.4,7543.6,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-08,P,L2,7596,7598,7550,7642,7450,7552,7610,952690,71954252320,405692,14,-44,0.00184308,1,0,7782.0,6860.0,7746.0,6782.0,314.774378072471,7790.8,7405.2,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-09,P,L2,7552,7610,7550,7820,7528,7652,7814,1024499,78413069400,440939,262,100,0.0346928,1,0,7782.0,6860.0,7746.0,6782.0,308.571881513218,7802.8,7417.2,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-12,P,L2,7652,7814,7814,7942,7758,7834,7770,826437,64749529580,416018,118,182,0.01542081,1,0,7820.0,6860.0,7814.0,6782.0,310.403207965305,8020.4,7607.6,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-13,P,L2,7834,7770,7746,7898,7744,7810,7802,727366,56812794160,414074,-32,-24,-0.00408476,1,0,7942.0,7018.0,7814.0,6782.0,313.99864890657045,7976.4,7563.6,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-14,P,L2,7810,7802,7856,7916,7712,7820,7890,919460,71915421580,416654,80,10,0.01024328,1,0,7942.0,7034.0,7814.0,6782.0,294.8587746187936,8008.4,7595.6,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-15,P,L1,7820,7890,7888,8022,7772,7910,7970,892734,70630406000,428584,150,90,0.01918159,1,0,7942.0,7034.0,7890.0,6932.0,252.79935749822246,8081.6,7698.4,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-16,P,L1,7910,7970,8030,8142,7958,8040,8054,917860,73814289080,431383,144,130,0.0182048,1,0,8022.0,7230.0,7970.0,7108.0,213.60456242998978,8142.4,7797.6,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-19,P,L1,8040,8054,8110,8298,8094,8190,8118,856878,70181574160,419442,78,150,0.00970149,1,0,8142.0,7480.0,8054.0,7176.0,191.91096420427874,8229.6,7878.4,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-20,P,L1,8190,8118,8052,8256,7964,8084,8208,860331,69552580120,423194,18,-106,0.0021978,1,0,8298.0,7598.0,8118.0,7444.0,204.23894206184738,8258.0,7978.0,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-21,P,L1,8084,8208,8208,8242,7994,8132,8084,810324,65901064800,397621,0,48,0.0,1,0,8298.0,7598.0,8208.0,7450.0,207.01427267438814,8359.6,8056.4,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-22,P,L1,8132,8084,8098,8152,8004,8076,8106,820595,66287278740,403606,-26,-56,-0.00319725,1,0,8298.0,7598.0,8208.0,7450.0,213.85034415910147,8235.6,7932.4,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-23,P,L1,8076,8106,8068,8344,8032,8184,8326,1040716,85182787460,444414,250,108,0.03095592,1,0,8298.0,7598.0,8208.0,7450.0,216.46638762101873,8257.6,7954.4,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-26,P,L1,8184,8326,8348,8408,8186,8304,8366,866563,71966419740,436441,182,120,0.02223851,1,0,8344.0,7610.0,8326.0,7450.0,209.99018736092052,8501.2,8150.8,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-27,P,L1,8304,8366,8430,8596,8386,8496,8536,800295,67998709840,441271,232,192,0.02793834,1,0,8408.0,7770.0,8366.0,7528.0,195.25740586582026,8533.6,8198.4,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-28,P,L1,8496,8536,8542,8572,8390,8508,8408,721072,61362273160,413673,-88,12,-0.01035782,1,0,8596.0,7770.0,8536.0,7712.0,208.86417218909727,8701.2,8370.8,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-29,P,L1,8508,8408,8382,8512,8350,8428,8496,744642,62762955460,401806,-12,-80,-0.00141044,1,0,8596.0,7802.0,8536.0,7712.0,228.36673058122454,8572.8,8243.2,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-07-30,P,L1,8428,8496,8550,8608,8432,8508,8604,940798,80045990540,399751,176,80,0.02088277,1,0,8596.0,7890.0,8536.0,7712.0,219.2673751796545,8660.8,8331.2,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-08-02,P,L1,8508,8604,8514,8582,8150,8346,8150,1102472,92020862720,351102,-358,-162,-0.04207804,1,0,8608.0,7970.0,8604.0,7772.0,205.82929084484078,8770.4,8437.6,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-08-03,P,L1,8346,8150,8122,8262,8016,8126,8188,901951,73296150680,315872,-158,-220,-0.01893122,1,0,8608.0,8054.0,8604.0,7958.0,179.38548301115182,8279.2,8020.8,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-08-04,P,L1,8126,8188,8106,8456,8106,8264,8422,804762,66516895620,328525,296,138,0.03642629,1,0,8608.0,8084.0,8604.0,7964.0,170.66385532720207,8316.0,8060.0,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-08-05,P,L1,8264,8422,8400,8522,8352,8430,8426,740129,62405871600,317024,162,166,0.0196031,1,0,8608.0,8084.0,8604.0,7964.0,168.36540348569736,8550.0,8294.0,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-08-06,P,L1,8430,8426,8400,8534,8356,8424,8486,758218,63877282380,313696,56,-6,0.00664294,1,0,8608.0,8084.0,8604.0,7994.0,159.65521563287587,8548.0,8304.0,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-08-09,P,L1,8424,8486,8530,8690,8432,8550,8530,832904,71216815500,298456,106,126,0.0125831,1,0,8608.0,8106.0,8604.0,8004.0,150.9375748948665,8606.0,8366.0,-1,109035.0,103517.30338279999,0.04359457918512346,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-08-10,P,L1,8550,8530,8398,8682,8384,8558,8660,683942,58534919940,301366,110,8,0.0128655,1,0,8690.0,8150.0,8604.0,8016.0,136.57454396994166,8647.6,8412.4,5,101107.5,98649.80338279999,0.11313100302618306,-3,3,0.27932052518359174
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-08-11,P,L1,8558,8660,8664,8998,8616,8784,8994,822180,72230211280,299626,436,226,0.05094648,1,0,8690.0,8150.0,8660.0,8016.0,130.13687433082606,8788.8,8531.2,-1,94320.0,98640.7749884,0.17266786544449805,-3,0,0.30732824427480915
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-08-12,P,L1,8784,8994,9000,9078,8964,9014,9004,717305,64668511000,274401,220,230,0.02504554,1,0,8998.0,8150.0,8994.0,8016.0,163.4769004161988,9189.6,8798.4,-1,94072.5,92093.2749884,0.17483882285864655,0,-3,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-08-13,P,L1,9014,9004,8990,9080,8846,8960,8908,657103,58888345820,238753,-106,-54,-0.01175949,1,0,9078.0,8150.0,9004.0,8016.0,230.7481901829736,9201.6,8806.4,-1,94072.5,92093.2749884,0.17483882285864655,0,0,0.0
P2201.XDCE,p2201,XDCE,连棕油2201,RBD Palm Olein 2201,2021-08-16,P,L4,8168,8172,8230,8488,8216,8380,8298,636472,53338138080,324233,130,212,0.01591577,1,0,9080.0,8150.0,9004.0,8016.0,267.092538724717,8369.6,7974.4,-1,94072.5,92093.2749884,0.17483882285864655,0,0,0.0
P2201.XDCE,p2201,XDCE,连棕油2201,RBD Palm Olein 2201,2021-08-17,P,L4,8380,8298,8336,8522,8290,8420,8418,571011,48083830700,364039,38,40,0.00453461,1,0,9080.0,8150.0,9004.0,8016.0,269.15400570652673,8495.6,8100.4,-1,94072.5,92093.2749884,0.17483882285864655,0,0,0.0
P2201.XDCE,p2201,XDCE,连棕油2201,RBD Palm Olein 2201,2021-08-18,P,L4,8420,8418,8360,8404,8082,8236,8166,1047424,86270078200,330692,-254,-184,-0.03016627,1,0,9080.0,8150.0,9004.0,8016.0,270.9610281717079,8615.6,8220.4,-1,94072.5,92093.2749884,0.17483882285864655,0,0,0.0
