secID,ticker,exchangeCD,secShortName,secShortNameEN,tradeDate,contractObject,contractMark,preSettlePrice,preClosePrice,openPrice,highestPrice,lowestPrice,settlePrice,closePrice,turnoverVol,turnoverValue,openInt,chg,chg1,chgPct,mainCon,smainCon,hh,lc,hc,ll,accstd,upbound,lowbound,signal,mkt_val1,mkt_val2,max_drawdown,pos,trans,risk_ratio
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-04-16,P,L4,6872,6916,6930,7124,6898,7034,7096,587247,41317026920,321074,224,162,0.03259604,1,0,6982.0,6716.0,6916.0,6630.0,83.07105392373327,6973.2,6858.8,-1,100000.0,100000.0,0.0,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-04-19,P,L4,7034,7096,7100,7188,7044,7100,7080,515513,36604929020,320938,46,66,0.00653966,1,0,7124.0,6716.0,7096.0,6630.0,121.42816806655598,7189.2,7002.8,-1,100000.0,100000.0,0.0,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-04-20,P,L4,7100,7080,7082,7230,7054,7118,7226,594556,42328494060,342915,126,18,0.01774648,1,0,7188.0,6774.0,7096.0,6630.0,161.2228271678666,7173.2,6986.8,-1,100000.0,100000.0,0.0,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-04-21,P,L4,7118,7226,7290,7438,7254,7336,7432,610333,44780383160,367436,314,218,0.04411352,1,0,7230.0,6822.0,7226.0,6754.0,139.10715294333295,7320.4,7131.6,-1,100000.0,100000.0,0.0,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-04-22,P,L4,7336,7432,7380,7584,7356,7496,7520,737926,55327866140,386384,184,160,0.02508179,1,0,7438.0,6916.0,7432.0,6772.0,167.3618833546033,7564.0,7300.0,-1,100000.0,100000.0,0.0,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-04-23,P,L4,7496,7520,7540,7666,7508,7602,7652,705199,53615382260,406682,156,106,0.0208111,1,0,7584.0,7080.0,7520.0,6898.0,192.9901551893252,7644.4,7395.6,-1,100000.0,100000.0,0.0,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-04-26,P,L4,7602,7652,7550,7742,7352,7526,7374,948047,71366690680,380817,-228,-76,-0.02999211,1,0,7666.0,7080.0,7652.0,7044.0,223.28188462121113,7773.6,7530.4,-1,100000.0,100000.0,0.0,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-04-27,P,L4,7526,7374,7362,7540,7260,7406,7508,899258,66601137400,367967,-18,-120,-0.00239171,1,0,7742.0,7226.0,7652.0,7054.0,192.54817578985228,7493.6,7254.4,-1,100000.0,100000.0,0.0,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-04-28,P,L4,7406,7508,7560,7612,7320,7454,7406,949471,70786029020,357397,0,48,0.0,1,0,7742.0,7374.0,7652.0,7254.0,103.967302552292,7587.6,7428.4,-1,100000.0,100000.0,0.0,0,0,0.0
P2109.XDCE,p2109,XDCE,连棕油2109,RBD Palm Olein 2109,2021-04-29,P,L4,7454,7406,7450,7596,7442,7528,7532,655431,49346199980,365619,78,74,0.01046418,1,0,7742.0,7374.0,7652.0,7260.0,74.15659107591065,7484.4,7327.6,-1,100000.0,100000.0,0.0,0,0,0.0
