log_return,label_1,log_return_0,wap_log_return
0.0,0.0,0.00027582402602099876,6.828249157564414e-05
0.0002757479681054775,0.0,0.0002757479681054775,-0.0002176894450975908
0.0,-0.0005515719941264763,0.0002757479681054775,-0.00021774704116772625
-0.0002757479681054775,-0.0002757479681054775,0.0,8.103536901238328e-05
0.0,0.0,0.0,6.58975906553394e-05
0.0,0.0,-0.0002757479681054775,6.314092685499872e-05
0.0,0.0,0.0,6.881854386264763e-05
0.0002757479681054775,-0.00027582402602099876,0.0,-0.0001947428373387794
0.0,-0.0005515719941264763,0.0002757479681054775,4.8383632160309276e-05
0.00027567195212618856,-0.0005515719941264763,0.0005514199202316661,-0.00018418867125546967
-0.00027567195212618856,-0.0005514199202316661,0.0002757479681054775,8.91188321201497e-05
0.0,-0.0005515719941264763,0.0,8.887907102206327e-05
0.0,-0.0002757479681054775,0.0,8.869877080286415e-05
0.00027567195212618856,-0.0002757479681054775,0.0005514199202316661,-9.961100194644246e-05
-0.00027567195212618856,-0.0008272439462526648,0.0002757479681054775,-0.00010643473402716097
-0.0002757479681054775,-0.0002757479681054775,0.0,-5.067280611648073e-05
0.0,0.0,0.0,-5.611228766966292e-05
0.0,0.0,-0.0002757479681054775,-6.367200687051877e-05
0.0,0.0,-0.0002757479681054775,-6.97414178709721e-05
0.0,-0.00027582402602099876,-0.0005514199202316661,-7.689350253592409e-05
0.0,0.0,-0.0002757479681054775,-7.57469082515172e-05
-0.00027582402602099876,0.0,-0.0005515719941264763,0.0002668472265590083
0.00027582402602099876,0.0,-0.0002757479681054775,-5.1979707306415435e-05
0.0,0.0,-0.0005514199202316661,-5.231282316131569e-05
0.0,0.0,-0.0002757479681054775,-5.25320445596833e-05
0.0,0.0,0.0,-5.264429547224836e-05
-0.00027582402602099876,0.0,-0.00027582402602099876,0.00038969263487054207
0.0,0.0,-0.00027582402602099876,0.00022066530679332175
0.0,0.00027582402602099876,-0.00027582402602099876,0.00021628224959080455
0.00027582402602099876,0.0,0.0,-5.986231668941855e-05
-0.00027582402602099876,-0.00027582402602099876,-0.00027582402602099876,0.00021597793090855077
0.00027582402602099876,0.00027582402602099876,0.00027582402602099876,-6.075343438993741e-05
0.0,-0.00027582402602099876,0.0,-6.200749737317324e-05
-0.00027582402602099876,-0.00027582402602099876,-0.00027582402602099876,0.00020572978130317665
0.00027582402602099876,0.00027582402602099876,0.0,-6.377490417364129e-05
0.0,0.0,0.00027582402602099876,-5.5082214043267186e-05
-0.00027582402602099876,0.0002757479681054775,0.0,0.0002328960635900046
0.0,0.0002757479681054775,0.00027582402602099876,-4.264411869492335e-05
-0.00027582402602099876,0.0002757479681054775,-0.00027582402602099876,0.00023071597442481107
0.00027582402602099876,0.0005515719941264763,0.0,-4.215158553755316e-05
0.0,0.0005514199202316661,0.00027582402602099876,-3.379582855522756e-05
0.0,0.0002757479681054775,0.0,-4.490564351478099e-05
0.0,0.0002757479681054775,0.0,-4.215158553755316e-05
0.00027582402602099876,0.0005515719941264763,0.0,-4.98017451224797e-05
-0.00027582402602099876,0.0008270158982739417,0.0,0.00021870695314163413
0.0,0.0008272439462526648,-0.00027582402602099876,0.0002320475138635203
-0.00027582402602099876,0.0005514199202316661,-0.00027582402602099876,0.00027848862140977815
0.0,0.0005512679301684642,0.0002757479681054775,4.026376176824442e-05
0.0,0.0005512679301684642,0.0005515719941264763,9.98387604056461e-06
0.0,0.00027567195212618856,0.0005515719941264763,-6.550229983837141e-05
0.00027567195212618856,0.0,0.0008272439462526648,-0.00020627797718297813
-0.00027567195212618856,0.0,0.0002757479681054775,8.170540641039281e-05
0.0,0.00027567195212618856,0.0005515719941264763,8.854526178048161e-05
0.00027567195212618856,0.00027567195212618856,0.0005514199202316661,-0.00018119464774102312
0.00027567195212618856,0.00027567195212618856,0.00027567195212618856,-0.0001981497482415051
0.0,0.0,0.00027567195212618856,0.00011583944665538581
0.00027559597804227565,0.0,0.0005512679301684642,-0.00015728840030426738
-0.00027559597804227565,-0.00027559597804227565,0.00027567195212618856,0.00011537500092906328
0.0,0.0,0.00027567195212618856,9.934444787695895e-05
0.00027559597804227565,0.0,0.0005512679301684642,-0.00016380663530490835
0.0,-0.0005512679301684642,0.00027559597804227565,-0.00015889291395865257
0.0,-0.0005512679301684642,0.0005512679301684642,-0.0001527530942482258
0.0,-0.0005512679301684642,0.00027559597804227565,-0.00014958208593007782
-0.00027559597804227565,-0.00027559597804227565,0.0,0.00012139545327016776
0.0,-0.00027567195212618856,0.0,0.0001185389347764243
0.0,0.0,-0.00027559597804227565,-1.0601362275153292e-05
-0.00027567195212618856,-0.00027567195212618856,-0.00027567195212618856,0.00019304290228738807
0.00027567195212618856,0.0,0.0,-8.912758560875034e-05
0.0,-0.00027567195212618856,0.0,-8.121687494266894e-05
0.0,-0.00027567195212618856,-0.00027559597804227565,-7.956114826690452e-05
0.0,-0.00027567195212618856,-0.00027559597804227565,-7.70551887825377e-05
0.0,-0.00027567195212618856,-0.00027559597804227565,-7.226859104747518e-05
0.0,-0.00027567195212618856,0.0,-8.467545434776014e-05
0.0,-0.0005514199202316661,0.0,-8.974531567673694e-05
0.0,-0.00027567195212618856,0.00027567195212618856,-8.78369008017188e-05
0.0,-0.0005514199202316661,0.0,-8.752471584294597e-05
0.0,-0.00027567195212618856,0.0,-8.321371366903918e-05
-0.00027567195212618856,-0.0005514199202316661,-0.00027567195212618856,0.00019244567547715974
0.0,0.0,-0.00027567195212618856,0.00019262493951721638
0.0,0.0,-0.00027567195212618856,0.00018967988336804353
0.00027567195212618856,-0.0002757479681054775,0.0,-8.304701260897218e-05
-0.00027567195212618856,-0.0005514199202316661,-0.00027567195212618856,0.00019286003804630525
0.00027567195212618856,0.0,0.0,-0.00010076874833764293
-0.00027567195212618856,-0.0005514199202316661,-0.00027567195212618856,0.0001771553238825163
0.0,-0.0002757479681054775,-0.00027567195212618856,0.00017832958584307335
0.0,-0.0002757479681054775,-0.00027567195212618856,0.00017699475919386032
0.0,0.0,-0.00027567195212618856,0.0001704841260163903
0.00027567195212618856,-0.0002757479681054775,0.00027567195212618856,-0.00023538637775466498
-0.00027567195212618856,-0.0005514199202316661,0.0,-2.9675679892093854e-05
0.0,-0.0005515719941264763,0.0,-7.6540707951267e-05
-0.0002757479681054775,-0.0002757479681054775,-0.0005514199202316661,0.0001992803190180581
0.0002757479681054775,0.0,0.0,-7.791165601211958e-05
0.0002757479681054775,0.0,0.0,-0.00011133387562090036
-0.0002757479681054775,-0.0002757479681054775,-0.0002757479681054775,0.00022083567314190589
0.0002757479681054775,0.0,0.0,7.542189120357534e-06
-0.0002757479681054775,0.0,-0.0002757479681054775,0.00025727591478208467
0.0002757479681054775,0.0,-0.00027567195212618856,-6.266331628701494e-05
-0.0002757479681054775,-0.0002757479681054775,-0.0002757479681054775,0.00020996438406051254
0.0,0.0,0.0,0.00019897212746400328
-0.0002757479681054775,-0.0002757479681054775,0.0,0.00021081230077690805
0.0,0.0,-0.0002757479681054775,0.00020798206255534524
0.0,0.0,0.0,0.00013594938282857072
-0.0002757479681054775,-0.0002757479681054775,0.0,-1.8774339880067714e-05
0.0,0.0,-0.0002757479681054775,-4.9029822399404566e-05
-0.00027582402602099876,-0.0005517241519257254,-0.0005515719941264763,0.00022278685225352035
0.00027582402602099876,0.0,0.0,7.4036233339569435e-06
0.0,-0.00027582402602099876,0.0,0.00011977866032175655
0.0002757479681054775,-0.00027582402602099876,0.0,-0.00014732646422110918
-0.0002757479681054775,-0.000827472120031203,0.0,0.00012447420838235246
0.0,-0.00027582402602099876,0.0,0.00011838251182538784
0.0,-0.00027582402602099876,0.0,9.192443817696017e-05
0.0002757479681054775,-0.0005517241519257254,0.0,-0.00018666376527143314
-0.0002757479681054775,-0.0005515719941264763,0.0,6.950462264576629e-05
0.0,-0.0005517241519257254,0.0,-1.6370991861691664e-05
0.0,-0.0005517241519257254,0.00027582402602099876,-6.631715074512101e-05
0.0,-0.0005517241519257254,0.0,-6.122950416198591e-05
-0.00027582402602099876,-0.0005517241519257254,-0.00027582402602099876,0.0002123391980930478
0.00027582402602099876,-0.0005518763936986915,-0.0002757479681054775,-5.876733960441527e-05
0.0,-0.0008277004197196902,0.0,-5.3684973430279115e-05
0.0,-0.0008277004197196902,0.0,-4.077852646311442e-05
-0.00027582402602099876,-0.0008277004197196902,-0.00027582402602099876,0.00023767108614158872
0.00027582402602099876,-0.0005518763936986915,-0.0002757479681054775,-0.00011951440392543589
0.0,-0.0008277004197196902,0.0,-0.0002324752119005069
-0.0005517241519257254,-0.0005517241519257254,-0.0005517241519257254,0.00020788573606722593
0.0002759001259047267,-0.0002759762677939648,-0.00027582402602099876,-0.00016577655609495423
0.0,-0.0005518763936986915,-0.00027582402602099876,-0.00016536597362737382
0.0,-0.0005518763936986915,0.0,-0.00017204114460689368
-0.0002759001259047267,-0.0008279288454158262,-0.0005517241519257254,9.901972437909023e-05
0.0002759001259047267,-0.0005520287195110996,-0.00027582402602099876,-0.00019886909439748024
0.0,-0.0008279288454158262,-0.00027582402602099876,-0.000193332259200929
-0.0002759001259047267,-0.0008279288454158262,-0.0002759001259047267,8.034768534948e-05
0.0002759001259047267,-0.0008281573972297451,-0.00027582402602099876,-0.00019530188614425015
-0.0002759001259047267,-0.0008279288454158262,-0.0005517241519257254,7.666221728896971e-05
0.0,-0.0008281573972297451,0.0,-6.468325551090004e-05
0.0,-0.0008281573972297451,-0.0002759001259047267,-0.00011167735395112288
0.0,-0.0008281573972297451,-0.0002759001259047267,-0.00011849344741143852
-0.0002759762677939648,-0.0008281573972297451,-0.0005518763936986915,0.00010415093563054256
0.0,-0.0005521811294357803,-0.0002759762677939648,7.413333853811821e-05
0.0,-0.00027605245171713477,-0.0005518763936986915,6.525707814297732e-05
0.0,0.0,-0.0005518763936986915,5.806791154228108e-05
0.0,-0.00027605245171713477,-0.0002759762677939648,5.842730542759966e-05
0.0,-0.00027605245171713477,-0.0005518763936986915,4.907621407923557e-05
0.0002759762677939648,-0.00027605245171713477,0.0,-0.0002249040500359456
-0.0002759762677939648,-0.0005520287195110996,-0.0002759762677939648,-8.07287577053728e-06
0.0,0.0,-0.0002759762677939648,-7.86184049523797e-05
0.0,-0.00027605245171713477,-0.0002759762677939648,-7.692971494677181e-05
-0.00027605245171713477,-0.00027605245171713477,-0.00027605245171713477,0.00019299801085459478
0.0,0.0,-0.00027605245171713477,0.00015074625691724464
0.0,0.0,-0.00027605245171713477,0.0001561869807140681
0.0,0.0,-0.00027605245171713477,-0.00022194807840314468
-0.0002761286777186456,0.0,-0.0005521811294357803,-4.8833554467719864e-05
0.0002761286777186456,0.0005521811294357803,-0.00027605245171713477,-0.00026571152505638906
-0.0002761286777186456,0.0,-0.0008281573972297451,6.829360885163283e-05
0.0,0.0002761286777186456,-0.0005521811294357803,6.774560961630982e-05
0.0,0.0005521811294357803,-0.0005521811294357803,5.571916179469838e-05
0.0,0.0005521811294357803,-0.0005521811294357803,3.7046080276326165e-05
0.0,0.0005521811294357803,-0.0002761286777186456,0.00010770435827645031
0.0002761286777186456,0.0008281573972297451,0.0,0.0001598518651846348
0.00027605245171713477,0.0008279288454158262,0.00027605245171713477,9.651569869184584e-05
-0.00027605245171713477,0.0005518763936986915,0.0,0.00026731778215527413
0.0,0.0008279288454158262,0.0002761286777186456,0.000248615260932894
0.0,0.0005520287195110996,0.0,0.00023255508048336537
0.0,0.0005520287195110996,0.0002761286777186456,0.00022591375618752352
0.00027605245171713477,0.0005520287195110996,0.0005521811294357803,-5.4790866892417966e-05
-0.00027605245171713477,0.0002759762677939648,0.0002761286777186456,0.0002187648130718145
0.0,0.00027605245171713477,0.0002761286777186456,0.00017433556770285463
0.0,0.0005520287195110996,0.0002761286777186456,0.00016654568006302384
0.0,0.0005520287195110996,0.0,0.0001648300430350247
0.0,0.0005520287195110996,-0.00027605245171713477,0.0001588917886987673
0.0,0.0005520287195110996,0.0,0.00014338182336715022
0.00027605245171713477,0.0005520287195110996,0.00027605245171713477,-0.00013656379366366878
-0.00027605245171713477,0.0005518763936986915,0.0,0.00016156267215805542
0.0,0.0008279288454158262,0.0,0.00017769060669081682
0.00027605245171713477,0.0005520287195110996,0.0,6.51679320338161e-05
0.0,0.0002759762677939648,0.00027605245171713477,0.00014569653333218469
0.0,0.0002759762677939648,0.00027605245171713477,0.00017168845677595357
0.0002759762677939648,0.0005518763936986915,0.0005520287195110996,6.741839336044109e-05
0.0002759001259047267,0.0002759001259047267,0.0008279288454158262,7.676600838735226e-05
0.0,-0.0005518763936986915,0.0008279288454158262,-5.537530615207231e-05
-0.0002759001259047267,-0.0005518763936986915,0.0002759762677939648,0.00014891993388843616
0.0,-0.0005520287195110996,0.0005520287195110996,0.00014997098890212612
0.0,-0.0002759762677939648,0.0002759762677939648,-9.466940745106456e-05
-0.0002759762677939648,-0.0002759762677939648,0.0,0.00022118321223807413
0.0002759762677939648,0.0,0.0002759762677939648,-1.2650541444614305e-05
0.0,-0.0005520287195110996,-0.0002759001259047267,0.00013606335548033144
0.0,-0.0005520287195110996,-0.0002759001259047267,0.0001353387617033519
0.0,-0.0002759001259047267,0.0002759001259047267,-0.00014347870435571508
0.0002759001259047267,0.0,0.0002759001259047267,-0.00015014028761228815
0.0,-0.0002759001259047267,0.0002759001259047267,-0.00014945603670390994
-0.00027605245171713477,0.0002759762677939648,-0.0005520287195110996,0.00016663193617638683
-0.00027605245171713477,0.0002759762677939648,-0.0008279288454158262,0.00016813978363217075
0.00027605245171713477,0.0005520287195110996,-0.0005518763936986915,-0.00010776483454755237
0.0,0.0002759762677939648,-0.0005518763936986915,-0.00013998288771333023
0.00027605245171713477,0.00027605245171713477,0.00027605245171713477,8.458046050208168e-07
0.0,0.0002759762677939648,0.0,3.1421905319461985e-05
0.0002759762677939648,0.0002759762677939648,0.0005520287195110996,-0.00024425686377860245
0.0,0.0,0.0002759762677939648,-0.00024493796074764873
-0.0002759762677939648,0.0,0.0,8.815650580729084e-05
0.0002759762677939648,0.0,0.0002759762677939648,-0.0001854193109487312
0.0,0.0,0.0002759762677939648,-0.00018496280119251196
0.0,0.0,0.0002759762677939648,-0.00018345300949640375
-0.0002759762677939648,0.0,0.00027605245171713477,9.23928603935309e-05
0.0002759762677939648,0.0002759762677939648,0.0005520287195110996,-0.00017836873224830185
-0.0002759762677939648,0.0002759001259047267,0.0,0.00020666645786704407
0.0002759762677939648,0.0002759762677939648,0.0002759762677939648,0.00011121073333164588
0.0,0.0,0.0,0.00013108659761407182
0.0,0.0002759001259047267,0.0,5.173707221040047e-05
0.0,0.0002759001259047267,0.0002759762677939648,7.704470836600308e-05
0.0,0.0002759001259047267,0.0,7.305755217501542e-05
0.0,0.0005517241519257254,0.0,-3.496420796622601e-05
-0.0002759762677939648,0.0005517241519257254,-0.0002759762677939648,0.00023530732758203499
0.0,0.0005518763936986915,0.0,0.00027399679531825427
0.0,0.0008277004197196902,-0.0002759762677939648,0.00026281836563590844
0.0002759762677939648,0.0008277004197196902,0.0002759762677939648,-5.1308059521915084e-05
0.0,0.0005517241519257254,0.0,-5.144742658735879e-05
0.0,0.000827472120031203,0.0,-5.1469939990056446e-05
0.0,0.000827472120031203,0.0,-4.517239653090144e-05
0.0002759762677939648,0.0011034483878251677,0.0,0.0001037788537487927
0.0,0.0011031440721573915,0.0002759762677939648,0.00011273704713410382
-0.0002759001259047267,0.0008272439462526648,0.0,0.00012204213652466933
0.0002759001259047267,0.0011031440721573915,0.0002759001259047267,-0.0001294155803446273
0.0,0.0008272439462526648,0.0002759001259047267,0.00020304824909800345
0.0,0.0008272439462526648,0.0005518763936986915,0.00017350790638204217
0.00027582402602099876,0.0008272439462526648,0.0005517241519257254,-0.00010261416473689167
0.0,0.0005514199202316661,0.0005517241519257254,-0.00010005667575008204
-0.00027582402602099876,0.0005514199202316661,0.0002759001259047267,0.00018040536349595016
0.00027582402602099876,0.0011028399242949405,0.0005517241519257254,-9.427445370846499e-05
0.0,0.0005514199202316661,0.00027582402602099876,7.28239517098217e-05
0.0,0.0005514199202316661,0.0005517241519257254,0.00023065420205448106
0.0002757479681054775,0.0005514199202316661,0.000827472120031203,4.29134215913507e-05
0.0,0.0,0.0005515719941264763,0.00016939779125912935
0.00027567195212618856,0.00027567195212618856,0.0008272439462526648,-0.00010710610990827263
-0.00027567195212618856,0.0,0.0005515719941264763,0.00016596918803557514
0.00027567195212618856,0.00027567195212618856,0.0005514199202316661,0.00014272882777355278
0.0,0.0,0.0005514199202316661,0.00016373802809255267
0.0,0.0,0.0008272439462526648,0.00016780091721280144
0.0,0.0,0.0005514199202316661,0.00016473316432552565
0.0,0.0,0.0005514199202316661,0.0001671062939543333
0.0,0.0,0.0005514199202316661,0.00016480331747281696
0.0,0.00027559597804227565,0.00027567195212618856,0.0001671103166884791
0.0,0.0,0.00027567195212618856,0.00015472989992737496
0.0,0.0,0.0,0.00015519931101160012
0.0,0.0,0.00027567195212618856,0.00016137426581153136
0.0,0.0,0.0,0.00016215703200650466
0.0,0.0,0.0,0.00015641294561241637
0.00027559597804227565,0.0,0.00027559597804227565,-0.00012260747582359954
-0.00027559597804227565,-0.00027559597804227565,0.0,0.00014967081574823737
0.0,0.00027559597804227565,0.0,7.035454139270314e-05
0.0,0.00027559597804227565,0.0,-0.00013528069674251242
-0.00027567195212618856,0.00027559597804227565,-0.00027567195212618856,0.00013460988393454443
0.00027567195212618856,0.0005512679301684642,0.0,-0.00014248760748181155
0.0,0.0,0.0,-0.00014124904626022783
0.0,0.00027559597804227565,0.0,-0.0001412645681444502
0.0,0.0,0.0,-0.00014225241228871255
0.0,0.0,0.0,7.361381340764694e-05
0.0,0.0,-0.00027559597804227565,9.368018752198282e-05
0.0,0.0,0.0,9.88218582396172e-05
0.0,0.0,0.0,7.49571339238031e-05
0.00027559597804227565,0.0,0.00027559597804227565,-0.00021461687312473998
-0.00027559597804227565,-0.00027559597804227565,0.00027567195212618856,9.549067019953839e-05
0.0,0.0,0.0,9.593721791034682e-05
0.0,-0.00027567195212618856,0.0,0.00013705993502810543
0.0,0.0,0.0,0.0001316142959790767
0.0,0.0,0.0,0.00012914585782475285
0.0,0.0,0.0,0.0001355668629603457
0.0,0.0,0.0,0.00012921240068841655
0.00027559597804227565,0.0,0.00027559597804227565,-0.00016015069912889146
0.0,-0.00027559597804227565,0.00027559597804227565,-0.00018119832711072092
0.0,-0.00027559597804227565,0.0,-0.00018690844461133338
0.0,-0.0005512679301684642,0.00027559597804227565,-0.00018035248585412944
-0.00027559597804227565,-0.00027559597804227565,0.0,9.403539953289908e-05
0.00027559597804227565,0.0,0.00027559597804227565,-0.00017600663595729316
-0.00027559597804227565,-0.00027559597804227565,0.0,9.614675848546028e-05
0.0,0.0,0.0,9.425116311589932e-05
0.0,0.0,0.0,9.371115472767144e-05
0.0,0.0,0.0,0.00010729823809718653
0.0,0.0,-0.00027559597804227565,-5.895677895573215e-05
0.0,-0.00027567195212618856,-0.00027559597804227565,-9.018844946240279e-05
0.0,0.0,-0.00027559597804227565,-8.910424914709836e-05
-0.00027567195212618856,0.0,-0.00027567195212618856,0.0001889720464536282
0.00027567195212618856,0.0,-0.00027559597804227565,-8.729786215511126e-05
0.0,-0.00027567195212618856,0.0,-8.692074916893944e-05
0.0,-0.00027567195212618856,0.0,-8.305472890235421e-05
0.0,-0.00027567195212618856,0.0,-3.83241723866945e-05
0.0,0.0,0.0,1.612470849465808e-05
0.0,-0.00027567195212618856,0.0,-1.7227270770803216e-05
0.0,0.0,0.0,-8.628913577268804e-05
0.00027567195212618856,0.0,0.0,-9.916591390002338e-05
0.0,0.0,0.0,-0.00010614366012795529
-0.00027567195212618856,0.0005511160238693691,-0.00027567195212618856,0.00014657504910076113
0.0,0.0005512679301684642,-0.00027567195212618856,0.00015534449831378083
-0.00027567195212618856,0.00027559597804227565,-0.00027567195212618856,0.00016530962221850132
0.0,0.0005512679301684642,-0.00027567195212618856,0.0001643913109123929
0.0,0.0008267879759955576,-0.00027567195212618856,0.000161251310517585
0.00027567195212618856,0.0008267879759955576,0.0,-0.00011338039498731689
-0.00027567195212618856,0.0005511160238693691,-0.00027567195212618856,0.0001603542162307292
0.0005511160238693691,0.0008265601793073785,0.0005511160238693691,-0.00016659277509667447
0.0,0.0,0.0008267879759955576,-0.0001464121297853893
-0.00027552004582709344,0.0,0.00027559597804227565,0.00012866820769019682
0.00027552004582709344,0.00027552004582709344,0.0008267879759955576,-0.0001455638195064779
-0.00027552004582709344,0.0,0.00027559597804227565,0.0001314239334710976
0.0,0.00027552004582709344,0.00027559597804227565,0.00012664345696045132
0.0,0.0005509642012651028,0.00027559597804227565,0.00011825492839356855
0.00027552004582709344,0.0005509642012651028,0.0005511160238693691,0.00011868138746073953
0.0,0.0002754441554380094,0.0005511160238693691,0.00012001095658398242
0.0,0.0,0.0,0.00012417986934210035
0.0,0.0,0.0,0.00015413875004099964
0.0002754441554380094,0.0002754441554380094,0.0005509642012651028,-0.00011560271780375331
0.0,0.0,0.0005509642012651028,-6.576109517375528e-05
0.0,-0.0002754441554380094,0.0002754441554380094,0.00011004120218771618
0.0,-0.0005509642012651028,0.0005509642012651028,0.00014818057623422476
0.0,-0.0005509642012651028,0.0005509642012651028,0.00011733545657932609
0.0,-0.0005509642012651028,0.0005509642012651028,0.00011923006933223235
0.0002753683068483781,-0.0005509642012651028,0.0005508124622863875,-0.00015734403305245337
-0.0002753683068483781,-0.0005508124622863875,0.0002754441554380094,8.320750963619616e-05
-0.0002754441554380094,-0.0002754441554380094,0.0,0.00026396883025725515
0.0,-0.00027552004582709344,0.0,0.00021453515479130658
0.0,-0.00027552004582709344,-0.0002754441554380094,0.00021053353339972602
0.0,-0.00027552004582709344,-0.0002754441554380094,0.00021527476929428246
0.0002754441554380094,-0.00027552004582709344,0.0,-8.231580991058252e-05
0.0,-0.0005509642012651028,0.0,-0.00016673490876506492
0.0,-0.0002754441554380094,-0.0002753683068483781,-0.00017218883273351082
-0.0002754441554380094,-0.0002754441554380094,-0.0002754441554380094,0.00010473510278252718
0.0,0.0,0.0,0.00010550587646740439
0.0002754441554380094,-0.00027552004582709344,0.0002754441554380094,-0.0001699149719733839
0.0,-0.0005509642012651028,0.0002754441554380094,-0.0001703122340117602
-0.0002754441554380094,-0.0005509642012651028,0.0,-0.00011831930915384703
-0.00027552004582709344,-0.00027552004582709344,-0.00027552004582709344,-6.429893495685235e-05
0.0,-0.00027559597804227565,-0.00027552004582709344,1.530876634348033e-06
0.0,-0.00027559597804227565,-0.0005509642012651028,5.7586868724257556e-05
0.0,-0.00027559597804227565,-0.0005509642012651028,5.6795167308720806e-05
0.00027552004582709344,0.0,-0.0002754441554380094,-0.00021823053106828638
-0.00027552004582709344,-0.00027552004582709344,-0.00027552004582709344,5.7419272108560904e-05
0.00027552004582709344,0.0,-0.0002754441554380094,-0.00021811377589742165
-0.00027552004582709344,-0.00027552004582709344,-0.0005509642012651028,5.673092120339618e-05
0.0,-0.00027559597804227565,-0.00027552004582709344,5.64831147631395e-05
0.0,-0.00027559597804227565,0.0,5.635547290161469e-05
0.0,-0.00027559597804227565,0.0,5.6044125422261004e-05
0.00027552004582709344,-0.00027559597804227565,0.00027552004582709344,-0.00021966103644821544
0.0,-0.00027552004582709344,0.0,-0.00021940685013532857
0.0,-0.0005511160238693691,0.0,-0.00021726619123185742
-0.00027552004582709344,-0.0005511160238693691,0.0,5.712624734144356e-05
